adjustment_window_k,hash_rate,difficulty
7172,596000000000000.0,2001985.5450841936
7173,596000000000000.0,2001985.5450841936
7174,596000000000000.0,2001985.5450841936
7175,596000000000000.0,2001985.5450841936
7176,596000000000000.0,2001985.5450841936
7177,596000000000000.0,2001985.5450841936
7178,596000000000000.0,2001985.5450841936
7179,596000000000000.0,2001985.5450841936
7180,596000000000000.0,2001985.5450841936
7181,596000000000000.0,2001985.5450841936
7182,596000000000000.0,2001985.5450841936
7183,596000000000000.0,2001985.5450841936
7184,596000000000000.0,2001985.5450841936
7185,596000000000000.0,2001985.5450841936
7186,596000000000000.0,2001985.5450841936
7187,596000000000000.0,2001985.5450841936
7188,596000000000000.0,2001985.5450841936
7189,596000000000000.0,2001985.5450841936
7190,596000000000000.0,2001985.5450841936
7191,596000000000000.0,2001985.5450841936
7192,596000000000000.0,2001985.5450841936
7193,596000000000000.0,2001985.5450841936
7194,596000000000000.0,2001985.5450841936
7195,596000000000000.0,2001985.5450841936
7196,596000000000000.0,2001985.5450841936
7197,596000000000000.0,2001985.5450841936
7198,596000000000000.0,2001985.5450841936
7199,596000000000000.0,2001985.5450841936
7200,596000000000000.0,2001985.5450841936
7201,596000000000000.0,2001985.5450841936
7202,596000000000000.0,2001985.5450841936
7203,596000000000000.0,2001985.5450841936
7204,596000000000000.0,2001985.5450841936
7205,596000000000000.0,2001985.5450841936
7206,596000000000000.0,2001985.5450841936
7207,596000000000000.0,2001985.5450841936
7208,596000000000000.0,2001985.5450841936
7209,596000000000000.0,2001985.5450841936
7210,596000000000000.0,2001985.5450841936
7211,596000000000000.0,2001985.5450841936
7212,596000000000000.0,2001985.5450841936
7213,596000000000000.0,2001985.5450841936
7214,596000000000000.0,2001985.5450841936
7215,596000000000000.0,2001985.5450841936
7216,596000000000000.0,2001985.5450841936
7217,596000000000000.0,2001985.5450841936
7218,596000000000000.0,2001985.5450841936
7219,596000000000000.0,2001985.5450841936
7220,596000000000000.0,2001985.5450841936
7221,596000000000000.0,2001985.5450841936
7222,596000000000000.0,2001985.5450841936
7223,596000000000000.0,2001985.5450841936
7224,596000000000000.0,2001985.5450841936
7225,596000000000000.0,2001985.5450841936
7226,596000000000000.0,2001985.5450841936
7227,596000000000000.0,2001985.5450841936
7228,596000000000000.0,2001985.5450841936
7229,596000000000000.0,2001985.5450841936
7230,596000000000000.0,2001985.5450841936
7231,596000000000000.0,2001985.5450841936
7232,596000000000000.0,2001985.5450841936
7233,596000000000000.0,2001985.5450841936
7234,596000000000000.0,2001985.5450841936
7235,596000000000000.0,2001985.5450841936
7236,596000000000000.0,2001985.5450841936
7237,596000000000000.0,2001985.5450841936
7238,596000000000000.0,2001985.5450841936
7239,596000000000000.0,2001985.5450841936
7240,596000000000000.0,2001985.5450841936
7241,596000000000000.0,2001985.5450841936
7242,596000000000000.0,2001985.5450841936
7243,596000000000000.0,2001985.5450841936
7244,596000000000000.0,2001985.5450841936
7245,596000000000000.0,2001985.5450841936
7246,596000000000000.0,2001985.5450841936
7247,596000000000000.0,2001985.5450841936
7248,596000000000000.0,2001985.5450841936
7249,596000000000000.0,2001985.5450841936
7250,596000000000000.0,2001985.5450841936
7251,596000000000000.0,2001985.5450841936
7252,596000000000000.0,2001985.5450841936
7253,596000000000000.0,2001985.5450841936
7254,596000000000000.0,2001985.5450841936
7255,596000000000000.0,2001985.5450841936
7256,596000000000000.0,2001985.5450841936
7257,596000000000000.0,2001985.5450841936
7258,596000000000000.0,2001985.5450841936
7259,596000000000000.0,2001985.5450841936
7260,596000000000000.0,2001985.5450841936
7261,596000000000000.0,2001985.5450841936
7262,596000000000000.0,2001985.5450841936
7263,596000000000000.0,2001985.5450841936
7264,596000000000000.0,2001985.5450841936
7265,596000000000000.0,2001985.5450841936
7266,596000000000000.0,2001985.5450841936
7267,596000000000000.0,2001985.5450841936
7268,596000000000000.0,2001985.5450841936
7269,596000000000000.0,2001985.5450841936
7270,596000000000000.0,2001985.5450841936
7271,596000000000000.0,2001985.5450841936
7272,596000000000000.0,2001985.5450841936
7273,596000000000000.0,2001985.5450841936
7274,596000000000000.0,2001985.5450841936
7275,596000000000000.0,2001985.5450841936
7276,596000000000000.0,2001985.5450841936
7277,596000000000000.0,2001985.5450841936
7278,596000000000000.0,2001985.5450841936
7279,596000000000000.0,2001985.5450841936
7280,596000000000000.0,2001985.5450841936
7281,596000000000000.0,2001985.5450841936
7282,596000000000000.0,2001985.5450841936
7283,596000000000000.0,2001985.5450841936
7284,596000000000000.0,2001985.5450841936
7285,596000000000000.0,2001985.5450841936
7286,596000000000000.0,2001985.5450841936
7287,596000000000000.0,2001985.5450841936
7288,596000000000000.0,2001985.5450841936
7289,596000000000000.0,2001985.5450841936
7290,596000000000000.0,2001985.5450841936
7291,596000000000000.0,2001985.5450841936
7292,596000000000000.0,2001985.5450841936
7293,596000000000000.0,2001985.5450841936
7294,596000000000000.0,2001985.5450841936
7295,596000000000000.0,2001985.5450841936
7296,596000000000000.0,2001985.5450841936
7297,596000000000000.0,2001985.5450841936
7298,596000000000000.0,2001985.5450841936
7299,596000000000000.0,2001985.5450841936
7300,596000000000000.0,2001985.5450841936
7301,596000000000000.0,2001985.5450841936
7302,596000000000000.0,2001985.5450841936
7303,596000000000000.0,2001985.5450841936
7304,596000000000000.0,2001985.5450841936
7305,596000000000000.0,2001985.5450841936
7306,596000000000000.0,2001985.5450841936
7307,596000000000000.0,2001985.5450841936
7308,596000000000000.0,2001985.5450841936
7309,596000000000000.0,2001985.5450841936
7310,596000000000000.0,2001985.5450841936
7311,596000000000000.0,2001985.5450841936
7312,596000000000000.0,2001985.5450841936
7313,596000000000000.0,2001985.5450841936
7314,596000000000000.0,2001985.5450841936
7315,596000000000000.0,2001985.5450841936
7316,596000000000000.0,2001985.5450841936
7317,596000000000000.0,2001985.5450841936
7318,596000000000000.0,2001985.5450841936
7319,596000000000000.0,2001985.5450841936
7320,596000000000000.0,2001985.5450841936
7321,596000000000000.0,2001985.5450841936
7322,596000000000000.0,2001985.5450841936
7323,596000000000000.0,2001985.5450841936
7324,596000000000000.0,2001985.5450841936
7325,596000000000000.0,2001985.5450841936
7326,596000000000000.0,2001985.5450841936
7327,596000000000000.0,2001985.5450841936
7328,596000000000000.0,2001985.5450841936
7329,596000000000000.0,2001985.5450841936
7330,596000000000000.0,2001985.5450841936
7331,596000000000000.0,2001985.5450841936
7332,596000000000000.0,2001985.5450841936
7333,596000000000000.0,2001985.5450841936
7334,596000000000000.0,2001985.5450841936
7335,596000000000000.0,2001985.5450841936
7336,596000000000000.0,2001985.5450841936
7337,596000000000000.0,2001985.5450841936
7338,596000000000000.0,2001985.5450841936
7339,596000000000000.0,2001985.5450841936
7340,596000000000000.0,2001985.5450841936
7341,596000000000000.0,2001985.5450841936
7342,596000000000000.0,2001985.5450841936
7343,596000000000000.0,2001985.5450841936
7344,596000000000000.0,2001985.5450841936
7345,596000000000000.0,2001985.5450841936
7346,596000000000000.0,2001985.5450841936
7347,596000000000000.0,2001985.5450841936
7348,596000000000000.0,2001985.5450841936
7349,596000000000000.0,2001985.5450841936
7350,596000000000000.0,2001985.5450841936
7351,596000000000000.0,2001985.5450841936
7352,596000000000000.0,2001985.5450841936
7353,596000000000000.0,2001985.5450841936
7354,596000000000000.0,2001985.5450841936
7355,596000000000000.0,2001985.5450841936
7356,596000000000000.0,2001985.5450841936
7357,596000000000000.0,2001985.5450841936
7358,596000000000000.0,2001985.5450841936
7359,596000000000000.0,2001985.5450841936
7360,596000000000000.0,2001985.5450841936
7361,596000000000000.0,2001985.5450841936
7362,596000000000000.0,2001985.5450841936
7363,596000000000000.0,2001985.5450841936
7364,596000000000000.0,2001985.5450841936
7365,596000000000000.0,2001985.5450841936
7366,596000000000000.0,2001985.5450841936
7367,596000000000000.0,2001985.5450841936
7368,596000000000000.0,2001985.5450841936
7369,596000000000000.0,2001985.5450841936
7370,596000000000000.0,2001985.5450841936
7371,596000000000000.0,2001985.5450841936
7372,596000000000000.0,2001985.5450841936
7373,596000000000000.0,2001985.5450841936
7374,596000000000000.0,2001985.5450841936
7375,596000000000000.0,2001985.5450841936
7376,596000000000000.0,2001985.5450841936
7377,596000000000000.0,2001985.5450841936
7378,596000000000000.0,2001985.5450841936
7379,596000000000000.0,2001985.5450841936
7380,596000000000000.0,2001985.5450841936
7381,596000000000000.0,2001985.5450841936
7382,596000000000000.0,2001985.5450841936
7383,596000000000000.0,2001985.5450841936
7384,596000000000000.0,2001985.5450841936
7385,596000000000000.0,2001985.5450841936
7386,596000000000000.0,2001985.5450841936
7387,596000000000000.0,2001985.5450841936
7388,596000000000000.0,2001985.5450841936
7389,596000000000000.0,2001985.5450841936
7390,596000000000000.0,2001985.5450841936
7391,596000000000000.0,2001985.5450841936
7392,596000000000000.0,2001985.5450841936
7393,596000000000000.0,2001985.5450841936
7394,596000000000000.0,2001985.5450841936
7395,596000000000000.0,2001985.5450841936
7396,596000000000000.0,2001985.5450841936
7397,596000000000000.0,2001985.5450841936
7398,596000000000000.0,2001985.5450841936
7399,596000000000000.0,2001985.5450841936
7400,596000000000000.0,2001985.5450841936
7401,596000000000000.0,2001985.5450841936
7402,596000000000000.0,2001985.5450841936
7403,596000000000000.0,2001985.5450841936
7404,596000000000000.0,2001985.5450841936
7405,596000000000000.0,2001985.5450841936
7406,596000000000000.0,2001985.5450841936
7407,596000000000000.0,2001985.5450841936
7408,596000000000000.0,2001985.5450841936
7409,596000000000000.0,2001985.5450841936
7410,596000000000000.0,2001985.5450841936
7411,596000000000000.0,2001985.5450841936
7412,596000000000000.0,2001985.5450841936
7413,596000000000000.0,2001985.5450841936
7414,596000000000000.0,2001985.5450841936
7415,596000000000000.0,2001985.5450841936
7416,596000000000000.0,2001985.5450841936
7417,596000000000000.0,2001985.5450841936
7418,596000000000000.0,2001985.5450841936
7419,596000000000000.0,2001985.5450841936
7420,596000000000000.0,2001985.5450841936
7421,596000000000000.0,2001985.5450841936
7422,596000000000000.0,2001985.5450841936
7423,596000000000000.0,2001985.5450841936
7424,596000000000000.0,2001985.5450841936
7425,596000000000000.0,2001985.5450841936
7426,596000000000000.0,2001985.5450841936
7427,596000000000000.0,2001985.5450841936
7428,596000000000000.0,2001985.5450841936
7429,596000000000000.0,2001985.5450841936
7430,596000000000000.0,2001985.5450841936
7431,596000000000000.0,2001985.5450841936
7432,596000000000000.0,2001985.5450841936
7433,596000000000000.0,2001985.5450841936
7434,596000000000000.0,2001985.5450841936
7435,596000000000000.0,2001985.5450841936
7436,596000000000000.0,2001985.5450841936
7437,596000000000000.0,2001985.5450841936
7438,596000000000000.0,2001985.5450841936
7439,596000000000000.0,2001985.5450841936
7440,596000000000000.0,2001985.5450841936
7441,596000000000000.0,2001985.5450841936
7442,596000000000000.0,2001985.5450841936
7443,596000000000000.0,2001985.5450841936
7444,596000000000000.0,2001985.5450841936
7445,596000000000000.0,2001985.5450841936
7446,596000000000000.0,2001985.5450841936
7447,596000000000000.0,2001985.5450841936
7448,596000000000000.0,2001985.5450841936
7449,596000000000000.0,2001985.5450841936
7450,596000000000000.0,2001985.5450841936
7451,596000000000000.0,2001985.5450841936
7452,596000000000000.0,2001985.5450841936
7453,596000000000000.0,2001985.5450841936
7454,596000000000000.0,2001985.5450841936
7455,596000000000000.0,2001985.5450841936
7456,596000000000000.0,2001985.5450841936
7457,596000000000000.0,2001985.5450841936
7458,596000000000000.0,2001985.5450841936
7459,596000000000000.0,2001985.5450841936
7460,596000000000000.0,2001985.5450841936
7461,596000000000000.0,2001985.5450841936
7462,596000000000000.0,2001985.5450841936
7463,596000000000000.0,2001985.5450841936
7464,596000000000000.0,2001985.5450841936
7465,596000000000000.0,2001985.5450841936
7466,596000000000000.0,2001985.5450841936
7467,596000000000000.0,2001985.5450841936
7468,596000000000000.0,2001985.5450841936
7469,596000000000000.0,2001985.5450841936
7470,596000000000000.0,2001985.5450841936
7471,596000000000000.0,2001985.5450841936
7472,596000000000000.0,2001985.5450841936
7473,596000000000000.0,2001985.5450841936
7474,596000000000000.0,2001985.5450841936
7475,596000000000000.0,2001985.5450841936
7476,596000000000000.0,2001985.5450841936
7477,596000000000000.0,2001985.5450841936
7478,596000000000000.0,2001985.5450841936
7479,596000000000000.0,2001985.5450841936
7480,596000000000000.0,2001985.5450841936
7481,596000000000000.0,2001985.5450841936
7482,596000000000000.0,2001985.5450841936
7483,596000000000000.0,2001985.5450841936
7484,596000000000000.0,2001985.5450841936
7485,596000000000000.0,2001985.5450841936
7486,596000000000000.0,2001985.5450841936
7487,596000000000000.0,2001985.5450841936
7488,596000000000000.0,2001985.5450841936
7489,596000000000000.0,2001985.5450841936
7490,596000000000000.0,2001985.5450841936
7491,596000000000000.0,2001985.5450841936
7492,596000000000000.0,2001985.5450841936
7493,596000000000000.0,2001985.5450841936
7494,596000000000000.0,2001985.5450841936
7495,596000000000000.0,2001985.5450841936
7496,596000000000000.0,2001985.5450841936
7497,596000000000000.0,2001985.5450841936
7498,596000000000000.0,2001985.5450841936
7499,596000000000000.0,2001985.5450841936
7500,596000000000000.0,2001985.5450841936
7501,596000000000000.0,2001985.5450841936
7502,596000000000000.0,2001985.5450841936
7503,596000000000000.0,2001985.5450841936
7504,596000000000000.0,2001985.5450841936
7505,596000000000000.0,2001985.5450841936
7506,596000000000000.0,2001985.5450841936
7507,596000000000000.0,2001985.5450841936
7508,596000000000000.0,2001985.5450841936
7509,596000000000000.0,2001985.5450841936
7510,596000000000000.0,2001985.5450841936
7511,596000000000000.0,2001985.5450841936
7512,596000000000000.0,2001985.5450841936
7513,596000000000000.0,2001985.5450841936
7514,596000000000000.0,2001985.5450841936
7515,596000000000000.0,2001985.5450841936
7516,596000000000000.0,2001985.5450841936
7517,596000000000000.0,2001985.5450841936
7518,596000000000000.0,2001985.5450841936
7519,596000000000000.0,2001985.5450841936
7520,596000000000000.0,2001985.5450841936
7521,596000000000000.0,2001985.5450841936
7522,596000000000000.0,2001985.5450841936
7523,596000000000000.0,2001985.5450841936
7524,596000000000000.0,2001985.5450841936
7525,596000000000000.0,2001985.5450841936
7526,596000000000000.0,2001985.5450841936
7527,596000000000000.0,2001985.5450841936
7528,596000000000000.0,2001985.5450841936
7529,596000000000000.0,2001985.5450841936
7530,596000000000000.0,2001985.5450841936
7531,596000000000000.0,2001985.5450841936
7532,596000000000000.0,2001985.5450841936
7533,596000000000000.0,2001985.5450841936
7534,596000000000000.0,2001985.5450841936
7535,596000000000000.0,2001985.5450841936
7536,596000000000000.0,2001985.5450841936
7537,596000000000000.0,2001985.5450841936
7538,596000000000000.0,2001985.5450841936
7539,596000000000000.0,2001985.5450841936
7540,596000000000000.0,2001985.5450841936
7541,596000000000000.0,2001985.5450841936
7542,596000000000000.0,2001985.5450841936
7543,596000000000000.0,2001985.5450841936
7544,596000000000000.0,2001985.5450841936
7545,596000000000000.0,2001985.5450841936
7546,596000000000000.0,2001985.5450841936
7547,596000000000000.0,2001985.5450841936
7548,596000000000000.0,2001985.5450841936
7549,596000000000000.0,2001985.5450841936
7550,596000000000000.0,2001985.5450841936
7551,596000000000000.0,2001985.5450841936
7552,596000000000000.0,2001985.5450841936
7553,596000000000000.0,2001985.5450841936
7554,596000000000000.0,2001985.5450841936
7555,596000000000000.0,2001985.5450841936
7556,596000000000000.0,2001985.5450841936
7557,596000000000000.0,2001985.5450841936
7558,596000000000000.0,2001985.5450841936
7559,596000000000000.0,2001985.5450841936
7560,596000000000000.0,2001985.5450841936
7561,596000000000000.0,2001985.5450841936
7562,596000000000000.0,2001985.5450841936
7563,596000000000000.0,2001985.5450841936
7564,596000000000000.0,2001985.5450841936
7565,596000000000000.0,2001985.5450841936
7566,596000000000000.0,2001985.5450841936
7567,596000000000000.0,2001985.5450841936
7568,596000000000000.0,2001985.5450841936
7569,596000000000000.0,2001985.5450841936
7570,596000000000000.0,2001985.5450841936
7571,596000000000000.0,2001985.5450841936
7572,596000000000000.0,2001985.5450841936
7573,596000000000000.0,2001985.5450841936
7574,596000000000000.0,2001985.5450841936
7575,596000000000000.0,2001985.5450841936
7576,596000000000000.0,2001985.5450841936
7577,596000000000000.0,2001985.5450841936
7578,596000000000000.0,2001985.5450841936
7579,596000000000000.0,2001985.5450841936
7580,596000000000000.0,2001985.5450841936
7581,596000000000000.0,2001985.5450841936
7582,596000000000000.0,2001985.5450841936
7583,596000000000000.0,2001985.5450841936
7584,596000000000000.0,2001985.5450841936
7585,596000000000000.0,2001985.5450841936
7586,596000000000000.0,2001985.5450841936
7587,596000000000000.0,2001985.5450841936
7588,596000000000000.0,2001985.5450841936
7589,596000000000000.0,2001985.5450841936
7590,596000000000000.0,2001985.5450841936
7591,596000000000000.0,2001985.5450841936
7592,596000000000000.0,2001985.5450841936
7593,596000000000000.0,2001985.5450841936
7594,596000000000000.0,2001985.5450841936
7595,596000000000000.0,2001985.5450841936
7596,596000000000000.0,2001985.5450841936
7597,596000000000000.0,2001985.5450841936
7598,596000000000000.0,2001985.5450841936
7599,596000000000000.0,2001985.5450841936
7600,596000000000000.0,2001985.5450841936
7601,596000000000000.0,2001985.5450841936
7602,596000000000000.0,2001985.5450841936
7603,596000000000000.0,2001985.5450841936
7604,596000000000000.0,2001985.5450841936
7605,596000000000000.0,2001985.5450841936
7606,596000000000000.0,2001985.5450841936
7607,596000000000000.0,2001985.5450841936
7608,596000000000000.0,2001985.5450841936
7609,596000000000000.0,2001985.5450841936
7610,596000000000000.0,2001985.5450841936
7611,596000000000000.0,2001985.5450841936
7612,596000000000000.0,2001985.5450841936
7613,596000000000000.0,2001985.5450841936
7614,596000000000000.0,2001985.5450841936
7615,596000000000000.0,2001985.5450841936
7616,596000000000000.0,2001985.5450841936
7617,596000000000000.0,2001985.5450841936
7618,596000000000000.0,2001985.5450841936
7619,596000000000000.0,2001985.5450841936
7620,596000000000000.0,2001985.5450841936
7621,596000000000000.0,2001985.5450841936
7622,596000000000000.0,2001985.5450841936
7623,596000000000000.0,2001985.5450841936
7624,596000000000000.0,2001985.5450841936
7625,596000000000000.0,2001985.5450841936
7626,596000000000000.0,2001985.5450841936
7627,596000000000000.0,2001985.5450841936
7628,596000000000000.0,2001985.5450841936
7629,596000000000000.0,2001985.5450841936
7630,596000000000000.0,2001985.5450841936
7631,596000000000000.0,2001985.5450841936
7632,596000000000000.0,2001985.5450841936
7633,596000000000000.0,2001985.5450841936
7634,596000000000000.0,2001985.5450841936
7635,596000000000000.0,2001985.5450841936
7636,596000000000000.0,2001985.5450841936
7637,596000000000000.0,2001985.5450841936
7638,596000000000000.0,2001985.5450841936
7639,596000000000000.0,2001985.5450841936
7640,596000000000000.0,2001985.5450841936
7641,596000000000000.0,2001985.5450841936
7642,596000000000000.0,2001985.5450841936
7643,596000000000000.0,2001985.5450841936
7644,596000000000000.0,2001985.5450841936
7645,596000000000000.0,2001985.5450841936
7646,596000000000000.0,2001985.5450841936
7647,596000000000000.0,2001985.5450841936
7648,596000000000000.0,2001985.5450841936
7649,596000000000000.0,2001985.5450841936
7650,596000000000000.0,2001985.5450841936
7651,596000000000000.0,2001985.5450841936
7652,596000000000000.0,2001985.5450841936
7653,596000000000000.0,2001985.5450841936
7654,596000000000000.0,2001985.5450841936
7655,596000000000000.0,2001985.5450841936
7656,596000000000000.0,2001985.5450841936
7657,596000000000000.0,2001985.5450841936
7658,596000000000000.0,2001985.5450841936
7659,596000000000000.0,2001985.5450841936
7660,596000000000000.0,2001985.5450841936
7661,596000000000000.0,2001985.5450841936
7662,596000000000000.0,2001985.5450841936
7663,596000000000000.0,2001985.5450841936
7664,596000000000000.0,2001985.5450841936
7665,596000000000000.0,2001985.5450841936
7666,596000000000000.0,2001985.5450841936
7667,596000000000000.0,2001985.5450841936
7668,596000000000000.0,2001985.5450841936
7669,596000000000000.0,2001985.5450841936
7670,596000000000000.0,2001985.5450841936
7671,596000000000000.0,2001985.5450841936
7672,596000000000000.0,2001985.5450841936
7673,596000000000000.0,2001985.5450841936
7674,596000000000000.0,2001985.5450841936
7675,596000000000000.0,2001985.5450841936
7676,596000000000000.0,2001985.5450841936
7677,596000000000000.0,2001985.5450841936
7678,596000000000000.0,2001985.5450841936
7679,596000000000000.0,2001985.5450841936
7680,596000000000000.0,2001985.5450841936
7681,596000000000000.0,2001985.5450841936
7682,596000000000000.0,2001985.5450841936
7683,596000000000000.0,2001985.5450841936
7684,596000000000000.0,2001985.5450841936
7685,596000000000000.0,2001985.5450841936
7686,596000000000000.0,2001985.5450841936
7687,596000000000000.0,2001985.5450841936
7688,596000000000000.0,2001985.5450841936
7689,596000000000000.0,2001985.5450841936
7690,596000000000000.0,2001985.5450841936
7691,596000000000000.0,2001985.5450841936
7692,596000000000000.0,2001985.5450841936
7693,596000000000000.0,2001985.5450841936
7694,596000000000000.0,2001985.5450841936
7695,596000000000000.0,2001985.5450841936
7696,596000000000000.0,2001985.5450841936
7697,596000000000000.0,2001985.5450841936
7698,596000000000000.0,2001985.5450841936
7699,596000000000000.0,2001985.5450841936
7700,596000000000000.0,2001985.5450841936
7701,596000000000000.0,2001985.5450841936
7702,596000000000000.0,2001985.5450841936
7703,596000000000000.0,2001985.5450841936
7704,596000000000000.0,2001985.5450841936
7705,596000000000000.0,2001985.5450841936
7706,596000000000000.0,2001985.5450841936
7707,596000000000000.0,2001985.5450841936
7708,596000000000000.0,2001985.5450841936
7709,596000000000000.0,2001985.5450841936
7710,596000000000000.0,2001985.5450841936
7711,596000000000000.0,2001985.5450841936
7712,596000000000000.0,2001985.5450841936
7713,596000000000000.0,2001985.5450841936
7714,596000000000000.0,2001985.5450841936
7715,596000000000000.0,2001985.5450841936
7716,596000000000000.0,2001985.5450841936
7717,596000000000000.0,2001985.5450841936
7718,596000000000000.0,2001985.5450841936
7719,596000000000000.0,2001985.5450841936
7720,596000000000000.0,2001985.5450841936
7721,596000000000000.0,2001985.5450841936
7722,596000000000000.0,2001985.5450841936
7723,596000000000000.0,2001985.5450841936
7724,596000000000000.0,2001985.5450841936
7725,596000000000000.0,2001985.5450841936
7726,596000000000000.0,2001985.5450841936
7727,596000000000000.0,2001985.5450841936
7728,596000000000000.0,2001985.5450841936
7729,596000000000000.0,2001985.5450841936
7730,596000000000000.0,2001985.5450841936
7731,596000000000000.0,2001985.5450841936
7732,596000000000000.0,2001985.5450841936
7733,596000000000000.0,2001985.5450841936
7734,596000000000000.0,2001985.5450841936
7735,596000000000000.0,2001985.5450841936
7736,596000000000000.0,2001985.5450841936
7737,596000000000000.0,2001985.5450841936
7738,596000000000000.0,2001985.5450841936
7739,596000000000000.0,2001985.5450841936
7740,596000000000000.0,2001985.5450841936
7741,596000000000000.0,2001985.5450841936
7742,596000000000000.0,2001985.5450841936
7743,596000000000000.0,2001985.5450841936
7744,596000000000000.0,2001985.5450841936
7745,596000000000000.0,2001985.5450841936
7746,596000000000000.0,2001985.5450841936
7747,596000000000000.0,2001985.5450841936
7748,596000000000000.0,2001985.5450841936
7749,596000000000000.0,2001985.5450841936
7750,596000000000000.0,2001985.5450841936
7751,596000000000000.0,2001985.5450841936
7752,596000000000000.0,2001985.5450841936
7753,596000000000000.0,2001985.5450841936
7754,596000000000000.0,2001985.5450841936
7755,596000000000000.0,2001985.5450841936
7756,596000000000000.0,2001985.5450841936
7757,596000000000000.0,2001985.5450841936
7758,596000000000000.0,2001985.5450841936
7759,596000000000000.0,2001985.5450841936
7760,596000000000000.0,2001985.5450841936
7761,596000000000000.0,2001985.5450841936
7762,596000000000000.0,2001985.5450841936
7763,596000000000000.0,2001985.5450841936
7764,596000000000000.0,2001985.5450841936
7765,596000000000000.0,2001985.5450841936
7766,596000000000000.0,2001985.5450841936
7767,596000000000000.0,2001985.5450841936
7768,596000000000000.0,2001985.5450841936
7769,596000000000000.0,2001985.5450841936
7770,596000000000000.0,2001985.5450841936
7771,596000000000000.0,2001985.5450841936
7772,596000000000000.0,2001985.5450841936
7773,596000000000000.0,2001985.5450841936
7774,596000000000000.0,2001985.5450841936
7775,596000000000000.0,2001985.5450841936
7776,596000000000000.0,2001985.5450841936
7777,596000000000000.0,2001985.5450841936
7778,596000000000000.0,2001985.5450841936
7779,596000000000000.0,2001985.5450841936
7780,596000000000000.0,2001985.5450841936
7781,596000000000000.0,2001985.5450841936
7782,596000000000000.0,2001985.5450841936
7783,596000000000000.0,2001985.5450841936
7784,596000000000000.0,2001985.5450841936
7785,596000000000000.0,2001985.5450841936
7786,596000000000000.0,2001985.5450841936
7787,596000000000000.0,2001985.5450841936
7788,596000000000000.0,2001985.5450841936
7789,596000000000000.0,2001985.5450841936
7790,596000000000000.0,2001985.5450841936
7791,596000000000000.0,2001985.5450841936
7792,596000000000000.0,2001985.5450841936
7793,596000000000000.0,2001985.5450841936
7794,596000000000000.0,2001985.5450841936
7795,596000000000000.0,2001985.5450841936
7796,596000000000000.0,2001985.5450841936
7797,596000000000000.0,2001985.5450841936
7798,596000000000000.0,2001985.5450841936
7799,596000000000000.0,2001985.5450841936
7800,596000000000000.0,2001985.5450841936
7801,596000000000000.0,2001985.5450841936
7802,596000000000000.0,2001985.5450841936
7803,596000000000000.0,2001985.5450841936
7804,596000000000000.0,2001985.5450841936
7805,596000000000000.0,2001985.5450841936
7806,596000000000000.0,2001985.5450841936
7807,596000000000000.0,2001985.5450841936
7808,596000000000000.0,2001985.5450841936
7809,596000000000000.0,2001985.5450841936
7810,596000000000000.0,2001985.5450841936
7811,596000000000000.0,2001985.5450841936
7812,596000000000000.0,2001985.5450841936
7813,596000000000000.0,2001985.5450841936
7814,596000000000000.0,2001985.5450841936
7815,596000000000000.0,2001985.5450841936
7816,596000000000000.0,2001985.5450841936
7817,596000000000000.0,2001985.5450841936
7818,596000000000000.0,2001985.5450841936
7819,596000000000000.0,2001985.5450841936
7820,596000000000000.0,2001985.5450841936
7821,596000000000000.0,2001985.5450841936
7822,596000000000000.0,2001985.5450841936
7823,596000000000000.0,2001985.5450841936
7824,596000000000000.0,2001985.5450841936
7825,596000000000000.0,2001985.5450841936
7826,596000000000000.0,2001985.5450841936
7827,596000000000000.0,2001985.5450841936
7828,596000000000000.0,2001985.5450841936
7829,596000000000000.0,2001985.5450841936
7830,596000000000000.0,2001985.5450841936
7831,596000000000000.0,2001985.5450841936
7832,596000000000000.0,2001985.5450841936
7833,596000000000000.0,2001985.5450841936
7834,596000000000000.0,2001985.5450841936
7835,596000000000000.0,2001985.5450841936
7836,596000000000000.0,2001985.5450841936
7837,596000000000000.0,2001985.5450841936
7838,596000000000000.0,2001985.5450841936
7839,596000000000000.0,2001985.5450841936
7840,596000000000000.0,2001985.5450841936
7841,596000000000000.0,2001985.5450841936
7842,596000000000000.0,2001985.5450841936
7843,596000000000000.0,2001985.5450841936
7844,596000000000000.0,2001985.5450841936
7845,596000000000000.0,2001985.5450841936
7846,596000000000000.0,2001985.5450841936
7847,596000000000000.0,2001985.5450841936
7848,596000000000000.0,2001985.5450841936
7849,596000000000000.0,2001985.5450841936
7850,596000000000000.0,2001985.5450841936
7851,596000000000000.0,2001985.5450841936
7852,596000000000000.0,2001985.5450841936
7853,596000000000000.0,2001985.5450841936
7854,596000000000000.0,2001985.5450841936
7855,596000000000000.0,2001985.5450841936
7856,596000000000000.0,2001985.5450841936
7857,596000000000000.0,2001985.5450841936
7858,596000000000000.0,2001985.5450841936
7859,596000000000000.0,2001985.5450841936
7860,596000000000000.0,2001985.5450841936
7861,596000000000000.0,2001985.5450841936
7862,596000000000000.0,2001985.5450841936
7863,596000000000000.0,2001985.5450841936
7864,596000000000000.0,2001985.5450841936
7865,596000000000000.0,2001985.5450841936
7866,596000000000000.0,2001985.5450841936
7867,596000000000000.0,2001985.5450841936
7868,596000000000000.0,2001985.5450841936
7869,596000000000000.0,2001985.5450841936
7870,596000000000000.0,2001985.5450841936
